Student ID,Course ID,Score
4037,1773,13
5762,1564,83
8899,659,41
7041,1708,79
12289,1205,17
9103,1345,98
10544,174,63
19101,957,21
9461,1518,19
4009,539,25
9272,1311,35
12347,1128,2
5172,78,75
18943,15,44
18401,1867,69
4506,1287,37
17369,126,84
12820,1904,22
8822,682,78
8412,1919,93
10488,1299,46
12178,1819,10
18027,289,36
2047,1962,89
12831,1135,1
11379,162,96
10362,263,70
278,977,83
1271,723,68
16594,1188,2
4277,1721,73
13798,1600,49
12857,1801,95
7058,468,24
4423,928,53
12631,1843,50
16208,1311,97
5211,1687,27
17412,1032,73
9504,800,3
15764,1362,4
18236,1051,77
12867,1729,48
14058,1488,93
4156,132,15
708,350,91
17947,317,44
3146,867,50
16580,1855,67
19502,846,51
11123,306,76
15282,255,1
4026,413,92
1826,188,17
15102,423,66
9420,721,13
15007,833,93
1077,1179,89
18656,613,67
19730,1016,94
4116,267,86
454,1423,39
6461,1428,66
18858,41,5
5488,1332,84
10077,132,53
2839,1833,28
14645,57,68
9882,838,93
6400,1896,18
16291,105,51
13903,586,61
2043,929,22
6125,1576,43
5643,1858,96
12956,1202,42
11095,329,6
15646,1456,88
15916,1371,15
3436,438,42
10732,1197,31
8872,622,82
7721,1732,100
10212,26,82
10417,454,89
19685,1440,17
2288,1429,87
4927,605,75
4656,1254,69
10154,347,46
17743,687,26
3628,635,83
6972,466,5
14186,1738,92
18961,1171,8
1717,235,25
19446,994,43
1230,415,75
10236,414,50
8377,1635,59
3390,1549,56
15554,213,39
14395,1193,27
8442,1796,100
5517,1970,66
10891,1660,39
9594,305,23
15602,47,4
1173,986,88
10204,1694,60
8841,1375,100
19027,609,45
8078,560,41
1360,721,91
11001,427,47
3033,1436,93
11221,644,3
11659,1047,72
9660,824,18
54,411,96
6775,335,22
10317,650,74
17710,1517,4
6502,1391,43
10188,451,20
2851,1237,78
11821,647,94
5628,1053,5
11776,957,30
14255,818,58
14455,175,98
14239,1040,30
1575,603,94
15903,1482,47
7257,1563,9
19470,1506,45
16456,1691,36
2544,1612,84
18663,1475,18
15754,1052,99
3037,825,31
12981,434,47
15662,309,51
12042,1312,68
11978,732,68
522,1743,97
5091,846,50
12141,361,84
17529,17,19
13912,355,6
18039,1002,13
10289,1463,92
3876,737,9
3476,1824,17
16575,814,24
840,1000,28
12090,757,30
8877,1583,29
6937,1731,46
687,9,39
3053,1798,94
4721,325,45
16657,1910,1
15319,1802,7
2647,1729,34
8055,531,84
12503,725,64
2678,1838,24
19730,50,31
362,1226,9
7313,441,19
15476,458,69
10671,36,29
8108,642,58
8033,591,25
16956,1963,71
18861,1628,20
15713,253,96
2899,759,11
6851,1714,70
1497,320,1
3245,1288,28
1824,1320,5
17806,948,100
6980,960,75
17562,1372,54
18974,357,66
12967,1374,83
17073,1534,48
5809,1998,78
19719,272,37
9002,1521,80
7528,1366,69
18462,351,50
7169,759,18
3796,114,83
18728,91,60
18218,1851,80
6310,131,36
5909,889,37
394,571,38
18846,1698,63
18953,77,67
12944,1362,96
13093,825,78
7173,1423,81
1895,1706,94
13029,997,91
2863,28,46
8971,1909,32
833,430,53
11268,1976,94
19313,78,49
16748,1685,92
5393,1119,9
11403,1805,41
18521,1908,87
14608,800,28
15510,589,15
4152,757,72
8024,1330,56
2391,802,39
13488,1862,88
1455,349,66
1873,748,53
9284,920,14
12483,1545,27
5020,1657,61
13746,1881,55
9874,137,71
8186,606,35
16863,233,11
19087,1733,6
9055,1669,50
6367,1903,10
7311,709,84
16828,327,79
5833,1248,54
13890,1988,18
14905,862,14
17972,700,23
15606,1648,74
9443,966,83
15752,1823,100
18432,155,79
17631,635,71
8062,1,29
16956,89,67
9160,1248,90
2390,5,13
2832,1991,55
18747,53,10
17516,1964,51
12977,737,48
12877,709,98
13441,1056,32
3078,797,49
13790,1382,66
7104,1422,89
16746,451,3
977,1857,84
11604,349,91
8958,1104,45
2954,803,74
2975,1332,77
8500,1583,76
14328,1009,81
8729,1139,65
1344,217,1
7665,70,47
7081,855,29
58,605,91
16918,659,80
6841,124,28
5437,1585,97
2754,1434,56
6514,738,31
5053,1332,42
19792,1019,59
16441,1228,61
12416,163,37
15577,1742,94
4822,939,95
3566,1697,92
11538,1684,49
12714,1902,56
19159,1831,81
14824,1024,75
15820,1312,100
12571,1959,81
16927,1507,13
1512,1290,14
13644,1539,73
17041,56,77
3607,401,23
3063,945,23
9323,1677,98
9683,1254,7
10019,1993,31
14582,1642,50
13395,698,44
19139,364,60
12503,430,11
13665,73,39
14636,648,93
6007,15,19
9897,1446,35
10292,1870,50
16955,113,8
873,1469,30
14466,169,68
8713,1376,99
9628,1713,54
4163,833,25
2709,499,5
7668,1008,90
1074,293,43
2584,1414,6
16661,313,12
4399,1214,40
15800,1265,84
7101,855,98
11440,1960,3
8176,622,26
4956,1182,57
4326,1290,66
9521,1361,25
14887,219,20
18487,275,38
75,1822,35
2008,480,33
10002,421,85
14796,1974,90
1555,345,97
8764,631,75
19850,1552,79
2293,1296,84
15033,429,58
6200,1647,98
14537,1606,44
9019,1732,27
9541,1762,100
13888,1982,18
3183,1358,26
3371,1933,77
13872,1498,8
6666,1838,59
10005,464,16
1104,1557,13
7175,672,8
18688,471,91
492,860,94
11688,1925,9
6415,561,60
5626,557,26
17636,1402,23
6243,1375,22
6341,930,55
15959,1370,99
5187,501,22
6681,1981,30
12691,684,74
7871,1690,11
13648,1550,56
13921,1778,58
9834,780,16
9481,1360,41
6340,570,67
2982,1463,56
9756,967,19
5197,571,11
9178,1956,11
16593,903,34
15205,159,39
2635,417,67
7207,797,69
18999,1061,89
2990,366,5
11385,1596,32
17067,96,3
14472,6,28
9508,1160,25
3272,103,82
4773,823,67
9442,362,48
9337,841,77
8328,1952,95
7207,392,63
8677,535,100
10973,1045,91
2997,1325,51
5109,1605,78
6844,12,67
10643,1048,18
1389,764,61
12494,1353,7
8602,757,23
16127,986,62
1373,1286,91
18438,1100,100
18570,309,75
2595,1056,71
7963,382,23
6929,655,59
14416,40,11
3277,1690,1
1316,835,13
7821,940,9
17276,1579,82
17918,1177,19
2816,875,82
3245,977,43
10651,527,47
1674,1378,56
7148,1820,37
14764,1777,19
6072,965,13
19247,356,8
11040,936,98
2583,41,94
6980,1284,7
13158,1735,40
15537,1329,9
14307,409,31
6699,994,83
16009,305,39
18975,107,57
759,1687,19
1127,1635,91
11964,1009,40
6096,1945,35
19071,1650,49
6212,912,78
11678,1025,98
15169,989,92
4528,1512,97
12293,1065,98
365,633,21
5482,1342,66
11198,864,24
14174,1836,81
7639,636,61
4104,519,93
13519,148,53
14131,1361,22
17215,1050,17
15808,1884,6
5844,681,51
5232,1097,65
18208,283,5
6264,1660,93
2182,1164,93
9007,264,73
12603,1777,38
10273,1784,91
7415,1153,68
6121,1769,96
12699,1657,54
19530,506,69
4131,1523,8
15985,927,71
6977,3,3
6955,1498,1
16380,1714,56
10206,1035,54
15557,1657,58
11712,227,28
820,1172,34
11867,1808,25
15905,1230,67
9485,729,22
16479,1586,44
3439,947,85
16965,353,73
17255,661,7
9617,666,18
19775,1419,97
17724,1646,38
17548,1789,29
18360,1118,100
18048,1963,80
12745,1668,67
752,512,75
13063,1661,70
9594,1138,88
5125,509,57
7973,1540,100
2089,73,30
7847,939,11
7228,1446,40
4034,1325,73
14784,790,74
17117,1470,31
19433,1628,42
17279,1789,52
14177,1473,98
5651,1840,38
3906,1061,8
11961,333,94
15088,1693,34
9052,913,37
6777,571,5
12896,1977,85
16714,1498,84
4562,1932,23
6298,515,7
1153,273,55
4624,1397,5
18584,116,21
12887,161,6
3343,230,69
6256,1180,32
19439,458,37
14729,1252,33
7022,900,29
1350,1651,12
1039,1096,37
4478,930,77
14198,760,37
17224,967,59
12406,1343,21
8724,105,76
17023,1644,93
4662,1869,51
13237,796,92
19629,879,48
13132,1327,46
7317,1241,65
36,1040,93
1619,364,61
4529,1684,15
11838,1658,58
1874,441,84
2502,1271,23
994,598,15
8010,777,18
7007,1387,86
16309,1358,80
8520,1155,43
14780,1364,80
16500,836,37
216,960,11
734,442,40
15819,1812,56
15870,731,63
287,267,56
19765,436,96
13158,543,37
6942,1886,55
8454,388,90
13774,728,30
15318,1514,72
13037,587,74
11330,775,10
11096,336,83
15392,559,93
7372,1459,50
6839,1917,47
850,1183,74
10441,1117,82
11485,210,82
19992,1359,83
6385,633,48
8969,343,88
9034,1506,85
18630,1456,49
12743,77,98
3427,999,52
13934,740,44
18194,442,98
1118,848,43
18672,1117,23
17832,409,97
14183,1749,74
1274,732,20
10940,1973,86
19088,1192,98
16952,445,82
6132,240,48
11406,477,98
4125,1947,92
11972,223,10
16207,634,20
329,1622,50
12977,1535,81
14107,270,1
14572,1341,69
3390,1311,97
8378,79,16
3581,270,69
19814,30,28
15565,195,67
8339,1565,28
1644,1456,37
16658,1155,30
4399,1502,45
18876,812,15
2717,294,32
9360,1902,21
3965,1745,26
7579,750,47
15725,77,38
10523,394,80
19325,404,50
5801,694,65
7620,90,80
8097,963,74
15496,1209,34
19318,1509,7
5486,1757,56
17355,1506,37
8869,1126,62
18302,480,100
5615,1263,84
3938,1340,91
12677,1251,65
4685,1077,56
11960,1536,39
3362,632,89
19498,383,30
3168,512,37
6523,350,69
15939,1697,49
19395,306,38
5129,407,3
9130,1147,78
19979,1177,98
19127,43,37
8770,143,14
4886,1688,10
5925,318,30
832,143,70
13671,630,69
4049,1872,89
14352,125,57
18367,1016,40
11050,752,93
12397,1899,4
14648,419,6
8780,911,50
771,210,63
15392,1403,30
1873,298,40
4701,634,2
15968,1725,38
16393,1973,91
6305,551,43
16701,944,72
13297,1773,39
11663,1768,40
14722,702,91
14567,204,66
15775,978,53
11464,1392,86
1563,1019,94
1926,220,66
1825,1912,82
19878,811,94
14163,422,1
14839,1051,55
16284,1410,71
14588,1418,19
6971,563,53
2795,135,54
1261,909,20
19434,515,72
11378,37,66
5986,336,84
16195,800,37
14755,412,32
8783,1532,54
16057,169,66
15772,589,14
12037,1610,41
11395,252,71
17159,1862,81
6005,1977,2
16547,854,16
13720,1062,11
13442,297,99
13832,597,56
5865,242,8
15628,522,66
11465,1539,95
12137,1029,77
6709,107,48
11958,1004,69
282,1642,51
5221,291,89
964,1275,94
19242,449,69
14068,1014,91
19725,1360,88
10760,1193,40
5857,1322,72
11018,932,43
13221,1571,95
8591,1284,31
7811,168,67
19916,1417,25
54,1081,100
5537,742,48
9363,1903,2
3108,312,84
19334,567,66
4637,454,11
2981,427,1
12983,259,99
18223,1333,80
10190,1899,71
11741,436,10
5757,863,42
19949,1876,38
4728,1803,24
5391,1076,65
17883,1343,29
9915,527,45
15103,1733,48
19288,1329,79
18299,236,6
19358,590,58
18561,1709,44
9226,447,15
10292,390,77
19652,1765,79
7630,630,5
16587,1987,43
6423,1937,55
18355,1511,19
15712,343,27
16447,674,21
5211,590,12
5405,1404,80
3721,500,74
11637,31,53
12924,1507,72
18313,808,71
18973,783,88
6838,752,26
6839,1207,54
4770,395,42
15393,715,47
2260,965,100
18275,314,31
13058,1879,87
4341,1811,15
15718,1995,98
4769,465,82
5770,1585,66
4069,1414,67
11138,1001,75
9344,807,35
16055,1387,66
19799,1623,95
18506,1813,97
3176,1923,1
7002,421,28
14940,421,82
4051,1516,84
5055,1344,67
9332,713,53
13766,1291,62
5208,936,56
3266,1779,8
8125,881,98
14599,867,14
39,1434,25
6899,495,71
1551,1844,93
10940,930,42
620,504,12
16542,1509,22
11097,1832,93
7965,698,8
13662,1261,47
19494,1409,87
10138,1339,94
16884,979,75
14093,306,76
3567,89,57
5663,1068,36
3927,805,40
3676,993,83
16200,1420,93
15926,370,29
19139,1488,59
10044,804,43
13268,1335,89
6045,1088,60
4416,433,8
4871,110,2
8901,753,26
16817,48,68
16587,468,4
3138,1270,39
3127,1760,45
15452,1090,50
1632,917,42
13812,1372,12
1878,1018,11
19624,986,33
19549,676,52
6649,1676,25
3229,1388,65
4418,1513,43
18630,1645,90
7451,373,34
640,482,36
1652,894,21
6027,1143,34
14101,1621,34
7309,353,90
7110,863,60
12092,1492,66
2494,1372,55
17020,3,13
1968,823,5
18589,1201,8
16985,1474,41
11906,506,38
2750,462,47
9511,533,42
9932,1805,22
17716,1112,60
15595,1310,19
8450,677,77
8435,1976,92
19141,1502,39
18810,387,96
16952,1428,48
4947,1164,92
16895,59,95
18185,1411,23
7977,1319,14
11821,530,54
16401,1918,96
15346,1144,87
11042,1275,38
19499,902,84
5125,877,60
7250,164,53
19249,1972,57
4908,30,29
15811,190,32
3041,1302,30
5817,1217,70
16,1591,15
13237,1290,36
5353,1803,65
3135,1531,59
2595,973,63
11463,1634,66
1589,1862,43
4595,238,85
17372,1414,100
15015,1348,84
10603,916,64
1188,601,89
8579,1377,14
3048,266,56
10184,1815,72
9635,1098,42
16112,1322,81
5616,575,25
16065,1456,18
18039,926,3
3227,643,67
9356,645,14
17672,788,26
12246,515,41
7541,1075,31
4423,1957,6
12180,1189,26
12284,387,77
2641,377,30
12959,1329,59
7985,613,5
9584,68,68
19596,1876,85
1637,1488,36
17738,1939,32
1121,55,91
18431,1313,28
5386,871,8
12382,316,81
5460,1846,54
1467,465,65
8713,315,19
184,1140,84
14902,1457,24
13889,377,12
18579,1248,70
12118,241,88
6511,1111,6
5303,411,4
8968,1812,50
4826,887,69
1833,1274,11
15789,155,59
14093,1499,25
16815,851,67
16247,1279,17
12745,478,50
11368,1401,88
16697,131,35
8696,1689,21
13566,700,62
6421,23,81
1033,259,23
11096,1014,96
6819,664,82
14533,1893,24
9034,1350,33
16086,1383,12
17524,1049,83
5686,435,42
2214,46,9
11522,829,33
15439,1129,18
16150,306,70
1838,721,33
7519,358,11
942,1352,11
6755,675,9
19641,887,72
10385,1184,54
217,725,85
5972,1539,75
15454,1832,60
14749,1797,61
14735,874,2
5506,254,22
4338,722,26
19941,206,94
6864,1382,93
1787,491,46
9074,1738,44
15262,242,67
12963,1356,67
10020,1278,85
6903,1124,67
573,120,10
1018,45,26
17517,422,34
14731,371,13
5836,1301,88
9862,124,50
9344,942,33
11504,289,80
6832,966,94
3359,928,80
13312,953,82
13580,1197,46
14148,1658,54
12931,1147,31
26,1475,72
7138,1302,88
10435,691,87
6038,1510,71
16785,1072,46
19965,741,54
1698,1927,28
8979,1782,38
9457,1177,33
5256,1136,95
18618,1452,20
4332,1007,22
1118,1813,17
10735,1147,22
1476,1921,58
4277,1239,19
16081,1887,62
7184,1443,4
6992,88,97
15288,1537,82
17668,1843,39
2530,121,95
8552,600,35
766,1240,3
11989,977,40
6725,956,3
14345,1439,8
14144,1492,93
12104,160,80
5366,1373,11
4934,1295,38
11359,187,83
19850,581,43
15094,1572,64
9139,1660,33
11062,1848,71
12342,1172,99
9369,1315,84
17699,1212,32
5981,726,1
17298,1690,19
9976,444,39
13226,499,62
7918,100,27
9631,1957,73
4754,555,52
18869,382,20
7995,351,82
5161,1836,100
7860,456,13
18852,246,47
8027,408,64
973,1836,42
9652,1420,70
14016,527,59
2169,110,72
10256,112,90
8089,1606,36
6839,1148,42
4794,26,68
868,961,35
9467,466,98
1354,845,64
10291,456,41
5251,493,2
3218,178,8
13059,1179,60
949,13,36
4165,1669,11
3691,182,53
9442,1647,88
15214,836,9
13173,706,100
2678,46,21
8550,1783,49
1772,1733,75
19046,1031,92
7079,1399,2
16224,1430,1
18104,1363,53
820,1330,43
12236,270,83
15566,821,34
19335,700,99
7011,1156,42
19049,948,94
17398,98,5
5530,1224,86
4556,1677,19
17957,847,28
13351,39,56
15362,509,58
10961,589,55
13741,1594,17
18844,384,14
9689,410,1
7885,272,34
12119,1964,72
19807,666,32
16661,1769,67
961,1344,65
1629,282,76
2503,1734,76
16946,405,15
12705,1534,48
633,311,82
3605,1749,48
18381,747,84
4070,933,20
18416,1271,70
7243,161,80
18986,379,97
6021,1063,75
1290,955,87
8978,1144,40
9655,1390,46
9019,1856,27
17386,348,96
6378,1417,30
18865,964,85
13467,169,40
6339,1556,1
14080,543,68
11168,1470,46
14764,1134,58
8522,1270,97
17538,1011,78
13352,1401,1
951,1544,73
9157,186,54
9809,1747,59
4664,316,63
3775,1636,74
8953,1942,8
9799,498,53
12825,808,83
6094,1789,25
7577,1609,10
597,1949,29
8183,1894,76
12547,1154,47
9080,253,76
19912,1895,84
13214,1738,86
13319,1940,59
2560,398,9
6205,1957,36
18919,1464,35
8680,565,26
1419,1774,72
16100,1549,34
14005,1819,88
8720,1491,2
9097,1616,66
19310,193,2
17875,983,49
1535,720,31
19655,1675,72
4194,1746,72
11688,939,70
813,476,58
18315,1105,20
7003,1913,13
14277,1252,99
7828,1649,95
15770,436,62
12351,1152,66
16656,1314,41
5031,1889,99
4754,1860,33
1093,312,80
7347,137,85
14150,439,20
4918,1449,97
9402,869,37
15710,1234,69
9031,527,76
8505,1640,17
8171,910,66
961,226,17
12054,1061,84
16361,75,63
18938,1083,82
18951,60,75
11494,236,48
16054,1229,50
9877,360,21
17263,1251,26
7567,1274,4
9959,517,40
718,604,41
10335,1038,16
18308,1938,7
16116,798,7
15063,878,77
8173,1315,39
13063,996,96
2418,824,58
80,238,34
17434,287,34
19267,1673,48
1267,843,81
15373,16,20
19011,1316,3
17513,948,42
967,1687,77
15005,1906,29
1352,33,48
12894,1890,2
6556,982,25
3026,316,22
11334,1251,52
2194,757,44
10275,1264,70
3351,1769,100
9347,611,34
7079,1243,77
6804,414,78
4078,724,4
13030,1413,65
14652,967,23
1864,1623,32
990,1780,31
2156,1833,95
13322,1895,12
12764,1508,2
9681,1257,13
4968,1272,37
12173,967,74
9,262,76
2357,1057,81
6857,1555,41
6155,1207,19
13767,398,47
10987,17,82
8952,196,76
15485,1031,87
7597,909,90
3603,872,70
9896,1531,81
2627,1781,47
13599,1111,21
5695,220,19
6600,1234,42
15184,318,47
16805,1563,95
8372,904,57
8820,659,31
7286,222,46
18069,1568,75
12124,941,55
14269,1731,13
453,28,14
14763,604,84
16053,184,35
5726,879,22
2623,1949,35
5266,247,69
8270,1022,13
3063,545,89
14604,52,49
1518,830,57
11971,452,61
18235,575,62
6579,530,38
18723,535,35
8133,1736,61
11831,580,84
9202,1934,62
9503,989,58
17473,860,92
3262,726,45
7012,1212,2
9632,912,67
10116,1966,40
14730,1421,62
16344,795,54
16164,477,51
13059,464,52
15143,1790,75
10719,1203,18
14989,896,46
267,842,31
15683,726,64
9049,1092,32
11538,994,75
17410,648,6
10066,1123,87
9637,579,4
7272,1754,23
16725,877,9
11168,1994,62
14228,1513,36
15792,1313,47
18000,1435,38
14427,1175,28
7616,185,90
10854,618,65
18351,500,4
1192,1359,28
5100,969,96
1348,339,46
17713,1829,86
18746,574,2
10618,411,84
14972,1218,65
1889,1580,58
19066,225,62
8310,1830,32
3418,1030,76
12709,266,80
11039,242,98
9576,780,29
18060,1626,3
8784,1230,75
14555,197,57
16384,1501,48
3831,513,19
7224,710,18
10744,1131,94
12588,10,17
11124,1845,75
16276,69,87
2424,1142,37
10804,989,10
19706,826,27
8385,364,57
8910,625,95
1383,310,43
5280,1230,89
10591,531,100
5299,1262,87
3804,1868,29
12215,502,69
18144,1799,55
833,656,83
9702,397,96
7168,1855,51
5912,48,94
14175,750,96
8826,789,48
11741,540,70
11959,1298,76
1228,1464,70
12628,1072,47
16626,1283,53
582,1419,87
1214,146,75
5842,1413,52
11634,900,41
11660,288,90
3333,1817,48
620,962,90
19144,1144,86
7927,1339,100
4621,1119,30
5445,522,23
8135,191,98
4047,1868,28
19556,1206,76
16342,111,94
15200,1636,25
14482,1330,64
3365,551,31
2240,625,43
1814,735,23
10316,1988,66
4493,1200,21
11505,874,97
7420,957,9
5742,333,36
11149,1194,9
1604,700,4
16729,1635,44
18347,1723,54
10575,211,39
18726,1632,90
19846,969,67
14394,985,77
6096,1172,38
15721,1315,32
5664,274,7
6500,784,100
536,1231,45
2915,672,2
2138,141,44
16873,947,3
12640,1582,69
15704,762,86
13183,470,73
3933,1775,96
17549,342,90
12402,1182,16
8583,1508,69
4425,391,37
12132,1959,100
14732,1732,97
14205,1277,20
1390,685,100
13995,1873,88
13951,1243,11
16370,1124,38
13290,1894,71
15253,293,70
19657,488,24
19686,144,80
2564,1928,94
19775,1623,62
8482,1110,60
393,1288,92
693,28,76
9530,1220,27
7338,1211,77
10478,1779,14
17567,1992,14
6396,942,56
19397,229,77
11547,1945,64
12177,329,78
19538,66,46
8594,1570,82
12939,307,70
11011,379,89
14813,1107,20
14752,1876,40
7923,416,22
1132,773,64
5251,208,82
1446,1732,90
1678,1400,82
12961,843,17
14399,1614,32
1952,1005,17
19033,1908,57
14067,1780,95
7807,1702,52
16145,847,27
7805,160,56
15723,1623,1
12570,1070,58
1203,15,52
1513,1148,40
10335,283,76
9039,1791,77
10499,410,45
9843,1223,95
15831,969,37
17797,1359,32
8658,1926,17
7099,347,20
4124,1452,80
7748,370,91
11272,1547,94
6244,1589,74
19221,580,86
17216,1111,44
13239,1445,62
595,102,49
12395,1546,13
16005,1599,25
7658,1271,8
3692,1284,65
13199,892,95
4163,1779,17
12165,1581,64
6637,1968,86
7111,1294,6
18157,1522,50
8068,783,2
4262,388,8
9500,889,65
15475,751,39
4580,1133,73
105,1001,22
19231,1473,6
3269,574,54
5965,1447,67
15458,1888,51
19630,442,72
2231,748,17
12196,1649,54
987,509,23
2844,212,40
17618,59,63
6401,1607,48
19331,567,93
3239,1105,72
9767,919,65
10364,439,40
16642,1661,39
9562,246,33
14787,157,40
43,998,84
16316,1146,79
5537,72,48
11053,1970,56
5872,1254,42
18782,1569,75
2527,149,5
308,467,89
8472,644,89
18987,948,34
12884,301,14
15395,1401,22
5227,858,5
999,714,16
1140,1178,25
5046,5,75
12545,688,83
4355,1433,100
15749,979,39
17480,100,56
17366,682,14
4924,1006,52
9016,1690,7
6197,456,70
403,1349,80
12350,1322,97
7562,992,89
9678,1850,99
19164,1887,4
7275,49,13
10633,1910,43
15393,450,53
11185,614,6
10743,1952,20
5260,1223,99
16968,618,30
11788,252,61
2948,620,71
18335,187,43
11713,705,36
1205,411,13
13476,1460,99
12669,92,40
6404,1353,85
3220,1331,49
11049,1280,21
11593,1647,87
11623,57,14
18924,681,72
2927,1395,63
7108,1386,21
17719,5,63
1605,264,95
738,430,81
8758,1024,95
19135,620,40
2633,1340,61
10118,1085,51
18340,1634,71
842,1614,55
17676,1781,10
3251,1579,21
15022,1746,41
10915,185,67
14672,1635,2
1270,1697,10
8592,1070,38
14961,144,43
2724,1901,86
17831,158,1
4284,637,9
6750,897,5
6200,1534,11
18124,1924,57
13395,846,8
4870,350,92
14706,1629,80
16431,336,28
10826,491,33
6021,1265,81
880,1547,74
5947,1006,98
6320,363,14
17518,1432,3
3605,346,34
19563,939,50
7961,772,58
2875,1399,9
3328,1954,72
1485,1213,44
19511,1614,80
14613,1064,45
19510,1739,9
4985,375,49
2643,401,21
3617,1431,50
3972,1630,6
11668,1087,10
2247,1595,27
7584,730,43
10915,22,98
12993,1458,73
5059,708,68
7431,1120,53
19502,1018,27
4210,114,97
14169,284,100
12567,1000,47
8224,1753,49
3529,1747,56
9226,1335,54
18310,1884,21
5024,810,66
1529,1186,80
3121,620,45
6889,110,36
17381,1762,83
2098,1501,41
10664,1649,20
5619,1134,56
1600,1664,6
12641,1011,45
19509,542,71
7284,1092,50
13543,991,50
4193,912,3
1966,1118,29
8891,1308,73
256,428,71
13585,1957,32
1794,1706,82
18626,1723,36
7936,900,79
3833,497,48
540,523,58
18316,1488,59
5584,1450,12
3703,636,96
2037,1251,29
1689,779,90
4640,435,61
15546,103,44
4516,1022,68
14996,1738,60
8851,977,6
16092,260,22
13037,15,81
16356,1148,90
6739,1435,56
11756,1866,9
8696,36,98
15167,330,8
8950,92,43
8979,1628,20
6817,916,94
14758,1661,32
10985,728,9
242,1070,35
19608,1834,6
11534,1343,49
13364,1072,11
4673,1963,64
15013,1104,44
15111,1812,19
14943,1009,25
19679,96,42
14770,1444,57
12804,1677,84
8039,777,46
10580,628,8
13928,1245,23
12391,1884,52
15234,269,82
1890,1386,77
14522,1616,63
3747,278,19
8018,1343,22
15293,1524,37
4087,926,64
10528,403,75
13627,900,83
13217,1346,79
18277,967,73
18853,119,42
1549,1843,36
4368,1584,52
